Transaction_ID,Date,Time,Store_Name,Store_ID,Region,Category,Product_Name,Brand,SKU,Quantity,Unit_Price,Subtotal,Discount_Percent,Discount_Amount,Tax_Rate,Tax_Amount,Total_Amount,Cost_Per_Unit,Total_Cost,Profit,Profit_Margin,Payment_Method,Customer_Type,Customer_ID,Sales_Channel,Sales_Rep_ID,Promotion_Code,Shipping_Cost,Return_Status,Customer_Rating,Inventory_Status
TXN000089,2023-05-23,10:19:31,Phoenix Fashion Square,ST006,Southeast,Accessories,Sunglasses,Signature Brand G,ACC2920,2,385.44,770.88,20,154.18,0.08,49.34,666.04,232.85,465.7,200.34,30.08,Cash,Returning,CUST1020,Online,REP763,NEWCUST10,0,Yes,2,In Stock
TXN000090,2023-01-08,21:45:20,Denver Cherry Creek,ST014,Southwest,Beauty & Personal Care,Hair Dryer,Classic Brand D,BEA4622,3,28.07,84.21,25,21.05,0.08,5.05,68.21,18.4,55.2,13.01,19.07,Credit Card,Returning,CUST8841,Mobile App,REP170,SUMMER20,7.45,No,1,Low Stock
TXN000091,2022-08-28,14:53:02,Portland Pearl District,ST016,Southwest,Electronics,Camera,Luxury Brand B,ELE1813,3,1881.64,5644.92,5,282.25,0.08,429.01,5791.68,1433.03,4299.09,1492.59,25.77,Debit Card,Returning,CUST9606,Phone Order,REP426,SUMMER20,20.77,No,1,In Stock
TXN000092,2022-04-29,16:34:04,Tampa Bay Street,ST020,Midwest,Footwear,Loafers,Elite Brand F,FOO4364,2,258.57,517.14,10,51.71,0.08,37.23,502.66,201.8,403.6,99.06,19.71,Digital Wallet,VIP,CUST2181,Phone Order,REP158,NEWCUST10,0,No,5,In Stock
TXN000093,2023-04-14,09:48:45,Chicago Magnificent Mile,ST003,West,Sports & Outdoors,Yoga Mat,Signature Brand G,SPO4267,2,276.04,552.08,5,27.6,0.08,41.96,566.44,187.28,374.56,191.88,33.87,Credit Card,Returning,CUST7320,Phone Order,REP230,NONE,24.71,No,1,In Stock
TXN000094,2023-07-15,10:26:04,Phoenix Fashion Square,ST006,West,Home & Living,Bedding Set,Exclusive Brand J,HOM5603,2,184.81,369.62,20,73.92,0.08,23.66,319.36,121.33,242.66,76.7,24.02,Digital Wallet,Member,CUST6019,In-Store,REP386,SUMMER20,0,No,5,In Stock
TXN000095,2022-06-19,09:34:05,Philadelphia Center City,ST007,Southwest,Jewelry,Brooch,Heritage Brand H,JEW1479,3,2963.81,8891.43,0,0.0,0.08,711.31,9602.74,1967.64,5902.92,3699.82,38.53,Gift Card,Returning,CUST2508,Online,REP170,SUMMER20,10.13,No,5,Out of Stock
TXN000096,2022-03-29,09:21:41,San Jose Valley Fair,ST011,West,Books & Media,Novel,Luxury Brand B,BOO7119,5,33.71,168.55,20,33.71,0.08,10.79,145.63,20.33,101.65,43.98,30.2,Buy Now Pay Later,New,CUST7338,Online,REP654,NEWCUST10,22.48,No,4,In Stock
TXN000097,2022-09-09,11:53:12,Tampa Bay Street,ST020,Southeast,Home & Living,Clock,Classic Brand D,HOM5665,2,78.12,156.24,0,0.0,0.08,12.5,168.74,56.93,113.86,54.88,32.52,Digital Wallet,Regular,CUST7516,Mobile App,REP198,NONE,1.75,No,5,In Stock
TXN000098,2022-11-24,14:22:30,New York Flagship,ST001,Midwest,Home & Living,Vase,Modern Brand E,HOM6793,3,233.41,700.23,0,0.0,0.08,56.02,756.25,182.93,548.79,207.46,27.43,Debit Card,VIP,CUST4495,Online,REP161,WINTER25,12.2,No,4,In Stock
TXN000099,2023-09-25,21:34:51,New York Flagship,ST001,West,Footwear,Dress Shoes,Modern Brand E,FOO4444,5,244.7,1223.5,10,122.35,0.08,88.09,1189.24,163.67,818.35,370.89,31.19,Credit Card,VIP,CUST1443,Online,REP493,NEWCUST10,1.51,No,3,In Stock
TXN000100,2023-02-01,09:17:02,Seattle Pike Place,ST013,West,Jewelry,Bracelet,Heritage Brand H,JEW7372,2,4650.73,9301.46,0,0.0,0.08,744.12,10045.58,3615.72,7231.44,2814.14,28.01,Gift Card,VIP,CUST7499,Mobile App,REP101,NONE,1.93,No,1,In Stock
TXN000101,2023-02-04,09:45:47,Orlando Mall,ST019,Northeast,Sports & Outdoors,Hiking Boots,Elite Brand F,SPO8448,1,718.85,718.85,25,179.71,0.08,43.13,582.27,452.57,452.57,129.7,22.27,Buy Now Pay Later,Member,CUST3367,In-Store,REP440,NEWCUST10,19.55,No,4,Low Stock
TXN000102,2023-11-30,21:07:48,Houston Galleria,ST005,Southeast,Toys & Games,Puzzle,Luxury Brand B,TOY1133,2,73.44,146.88,15,22.03,0.08,9.99,134.84,57.03,114.06,20.78,15.41,Buy Now Pay Later,Member,CUST7945,Phone Order,REP834,FLASH15,0,Yes,2,In Stock
TXN000103,2022-10-15,21:14:15,San Diego Gaslamp,ST009,Southwest,Toys & Games,Video Game,Elite Brand F,TOY1848,3,48.65,145.95,5,7.3,0.08,11.09,149.74,37.2,111.6,38.14,25.47,Gift Card,VIP,CUST9195,In-Store,REP740,WINTER25,16.27,No,4,Out of Stock
TXN000104,2022-09-04,21:36:30,Dallas NorthPark,ST010,Midwest,Clothing,Skirt,Exclusive Brand J,CLO1061,1,129.33,129.33,5,6.47,0.08,9.83,132.69,99.83,99.83,32.86,24.76,Gift Card,Member,CUST9484,In-Store,REP101,VIP30,14.66,No,5,In Stock
TXN000105,2023-10-17,18:22:16,Tampa Bay Street,ST020,Southeast,Clothing,Pants,Modern Brand E,CLO3232,2,31.18,62.36,0,0.0,0.08,4.99,67.35,22.15,44.3,23.05,34.22,Digital Wallet,New,CUST2714,Mobile App,REP209,NONE,20.13,No,3,Low Stock
TXN000106,2022-09-22,19:26:50,Boston Newbury Street,ST015,Midwest,Electronics,Smart TV,Exclusive Brand J,ELE9980,3,1248.98,3746.94,10,374.69,0.08,269.78,3642.03,825.99,2477.97,1164.06,31.96,Cash,Returning,CUST9160,Mobile App,REP688,NEWCUST10,9.25,No,1,Low Stock
TXN000107,2022-06-23,10:16:57,Tampa Bay Street,ST020,Southeast,Toys & Games,Action Figure,Modern Brand E,TOY2277,5,97.44,487.2,10,48.72,0.08,35.08,473.56,62.49,312.45,161.11,34.02,Credit Card,Member,CUST7987,Mobile App,REP581,WINTER25,13.99,No,5,Low Stock
TXN000108,2023-11-05,11:29:33,Tampa Bay Street,ST020,West,Sports & Outdoors,Dumbbell Set,Luxury Brand B,SPO7916,3,639.72,1919.16,5,95.96,0.08,145.86,1969.06,422.77,1268.31,700.75,35.59,Digital Wallet,New,CUST6154,Mobile App,REP684,FLASH15,9.12,No,1,In Stock
TXN000109,2022-10-23,20:25:17,Dallas NorthPark,ST010,Midwest,Footwear,Running Shoes,Modern Brand E,FOO2208,3,120.69,362.07,5,18.1,0.08,27.52,371.49,73.0,219.0,152.49,41.05,Debit Card,New,CUST4649,Online,REP398,VIP30,12.98,No,5,In Stock
TXN000110,2022-10-14,14:24:29,Chicago Magnificent Mile,ST003,Midwest,Clothing,T-Shirt,Modern Brand E,CLO3540,2,194.8,389.6,0,0.0,0.08,31.17,420.77,124.85,249.7,171.07,40.66,Digital Wallet,VIP,CUST3960,In-Store,REP524,SUMMER20,9.53,Yes,4,In Stock
TXN000111,2023-02-22,20:18:47,Miami Beach,ST004,Southeast,Accessories,Scarf,Contemporary Brand I,ACC4144,2,430.76,861.52,0,0.0,0.08,68.92,930.44,313.95,627.9,302.54,32.52,Credit Card,New,CUST5592,Phone Order,REP426,NONE,12.64,Yes,1,In Stock
TXN000112,2023-01-08,09:40:51,Las Vegas Strip,ST017,Midwest,Toys & Games,Video Game,Premium Brand A,TOY2394,2,69.53,139.06,5,6.95,0.08,10.57,142.68,48.38,96.76,45.92,32.18,Cash,Returning,CUST9400,Online,REP957,VIP30,12.34,No,4,In Stock
TXN000113,2022-09-06,18:59:39,Chicago Magnificent Mile,ST003,Southeast,Jewelry,Earrings,Signature Brand G,JEW2076,5,2593.26,12966.3,5,648.32,0.08,985.44,13303.42,1805.92,9029.6,4273.82,32.13,Cash,Regular,CUST4794,Mobile App,REP827,NONE,0.18,No,1,In Stock
TXN000114,2022-01-31,16:19:49,Portland Pearl District,ST016,West,Toys & Games,Board Game,Classic Brand D,TOY6285,4,89.71,358.84,15,53.83,0.08,24.4,329.41,54.02,216.08,113.33,34.4,Gift Card,Member,CUST9842,Phone Order,REP312,NEWCUST10,0,No,1,Out of Stock
TXN000115,2022-08-02,11:31:57,Dallas NorthPark,ST010,Southeast,Books & Media,Comic Book,Designer Brand C,BOO7551,1,21.48,21.48,0,0.0,0.08,1.72,23.2,15.07,15.07,8.13,35.04,Cash,Regular,CUST4231,In-Store,REP545,WINTER25,0.38,No,3,Out of Stock
TXN000116,2023-01-31,12:20:55,Los Angeles Downtown,ST002,Southeast,Sports & Outdoors,Dumbbell Set,Contemporary Brand I,SPO5481,5,39.17,195.85,30,58.76,0.08,10.97,148.06,24.46,122.3,25.76,17.4,Gift Card,Returning,CUST1949,Online,REP421,NONE,0,No,3,Low Stock
TXN000117,2022-09-22,11:06:00,Los Angeles Downtown,ST002,Northeast,Home & Living,Wall Art,Signature Brand G,HOM5400,2,158.76,317.52,0,0.0,0.08,25.4,342.92,125.02,250.04,92.88,27.09,Gift Card,New,CUST6353,Mobile App,REP525,NEWCUST10,9.66,No,5,In Stock
TXN000118,2023-10-12,18:46:07,Boston Newbury Street,ST015,Northeast,Jewelry,Bracelet,Signature Brand G,JEW3321,5,1814.89,9074.45,10,907.45,0.08,653.36,8820.36,1398.95,6994.75,1825.61,20.7,Buy Now Pay Later,Returning,CUST4927,Mobile App,REP856,NEWCUST10,17.0,No,3,In Stock
TXN000119,2023-06-29,17:55:37,Boston Newbury Street,ST015,Midwest,Accessories,Backpack,Luxury Brand B,ACC9388,1,456.65,456.65,30,137.0,0.08,25.57,345.22,282.02,282.02,63.2,18.31,Gift Card,VIP,CUST5308,Phone Order,REP105,SUMMER20,24.15,No,2,Out of Stock
TXN000120,2023-08-28,21:35:49,New York Flagship,ST001,West,Accessories,Hat,Classic Brand D,ACC9184,3,179.28,537.84,30,161.35,0.08,30.12,406.61,131.88,395.64,10.97,2.7,Digital Wallet,Regular,CUST4362,Online,REP413,NEWCUST10,0,No,1,Low Stock
TXN000121,2022-02-02,21:55:05,Boston Newbury Street,ST015,Southeast,Jewelry,Ring,Heritage Brand H,JEW4016,3,4160.93,12482.79,20,2496.56,0.08,798.9,10785.13,3230.35,9691.05,1094.08,10.14,Gift Card,Returning,CUST4207,Phone Order,REP525,NONE,23.07,No,3,Low Stock
TXN000122,2022-01-31,10:48:43,Philadelphia Center City,ST007,Southeast,Accessories,Belt,Exclusive Brand J,ACC8311,1,490.67,490.67,25,122.67,0.08,29.44,397.44,354.43,354.43,43.01,10.82,Debit Card,Member,CUST5267,Mobile App,REP882,NEWCUST10,18.75,No,5,In Stock
TXN000123,2023-06-17,19:16:46,Chicago Magnificent Mile,ST003,Midwest,Beauty & Personal Care,Shampoo,Classic Brand D,BEA9972,2,61.19,122.38,30,36.71,0.08,6.85,92.52,46.62,93.24,-0.72,-0.78,Debit Card,Returning,CUST2208,Phone Order,REP514,NEWCUST10,7.04,No,3,In Stock
TXN000124,2023-09-14,10:34:05,Portland Pearl District,ST016,Southeast,Toys & Games,Puzzle,Luxury Brand B,TOY2282,3,86.96,260.88,30,78.26,0.08,14.61,197.23,62.11,186.33,10.9,5.53,Cash,New,CUST5276,Mobile App,REP924,VIP30,2.76,No,3,Out of Stock
TXN000125,2022-01-19,16:12:49,Tampa Bay Street,ST020,Southeast,Sports & Outdoors,Hiking Boots,Exclusive Brand J,SPO6107,3,263.84,791.52,15,118.73,0.08,53.82,726.61,197.85,593.55,133.06,18.31,Credit Card,New,CUST8397,Online,REP522,NEWCUST10,3.32,No,2,In Stock
TXN000126,2023-10-19,17:06:02,New York Flagship,ST001,Northeast,Accessories,Handbag,Classic Brand D,ACC7090,4,92.79,371.16,10,37.12,0.08,26.72,360.76,63.07,252.28,108.48,30.07,Gift Card,Member,CUST6411,Phone Order,REP996,NONE,24.66,No,5,Out of Stock
TXN000127,2022-11-15,09:41:36,Chicago Magnificent Mile,ST003,Southeast,Clothing,Skirt,Modern Brand E,CLO6186,1,194.84,194.84,5,9.74,0.08,14.81,199.91,119.81,119.81,80.1,40.07,Cash,Member,CUST2421,Phone Order,REP200,NONE,0.06,No,5,In Stock
TXN000128,2023-05-04,19:04:39,Portland Pearl District,ST016,Midwest,Home & Living,Bedding Set,Elite Brand F,HOM5979,3,397.06,1191.18,25,297.8,0.08,71.47,964.85,255.15,765.45,199.4,20.67,Digital Wallet,Member,CUST8463,Phone Order,REP712,NONE,21.11,No,2,Out of Stock
TXN000129,2023-08-18,15:39:24,Portland Pearl District,ST016,Midwest,Books & Media,Magazine,Heritage Brand H,BOO8517,2,39.21,78.42,20,15.68,0.08,5.02,67.76,29.47,58.94,8.82,13.02,Cash,VIP,CUST3118,Mobile App,REP115,WINTER25,13.88,No,1,Out of Stock
TXN000130,2022-06-17,20:50:32,Orlando Mall,ST019,Northeast,Electronics,Smartphone,Premium Brand A,ELE4727,3,1529.97,4589.91,0,0.0,0.08,367.19,4957.1,1147.52,3442.56,1514.54,30.55,Debit Card,Member,CUST1513,In-Store,REP296,WINTER25,0,No,5,In Stock
TXN000131,2023-03-16,12:30:40,Los Angeles Downtown,ST002,Southwest,Books & Media,Comic Book,Designer Brand C,BOO8573,4,14.97,59.88,25,14.97,0.08,3.59,48.5,10.97,43.88,4.62,9.53,Debit Card,Regular,CUST9799,Phone Order,REP548,NEWCUST10,15.7,Yes,1,Out of Stock
TXN000132,2022-05-09,19:56:31,Denver Cherry Creek,ST014,Northeast,Accessories,Hat,Signature Brand G,ACC5257,2,153.16,306.32,0,0.0,0.08,24.51,330.83,118.71,237.42,93.41,28.24,Gift Card,Regular,CUST4742,In-Store,REP707,NONE,15.85,No,5,Low Stock
TXN000133,2022-09-15,16:34:28,Dallas NorthPark,ST010,Southeast,Clothing,Jacket,Luxury Brand B,CLO1916,3,31.63,94.89,25,23.72,0.08,5.69,76.86,22.87,68.61,8.25,10.73,Debit Card,Regular,CUST1452,Mobile App,REP885,VIP30,0,No,4,In Stock
TXN000134,2023-08-30,20:28:51,Austin Domain,ST012,Northeast,Books & Media,Biography,Classic Brand D,BOO1277,2,44.22,88.44,10,8.84,0.08,6.37,85.97,31.2,62.4,23.57,27.42,Credit Card,New,CUST6489,Phone Order,REP788,NONE,17.08,No,2,Low Stock
TXN000135,2022-01-19,11:18:03,Denver Cherry Creek,ST014,Southwest,Electronics,Headphones,Designer Brand C,ELE9843,4,775.9,3103.6,15,465.54,0.08,211.04,2849.1,580.89,2323.56,525.54,18.45,Gift Card,VIP,CUST3681,Online,REP679,NEWCUST10,7.22,No,3,Out of Stock
TXN000136,2023-05-02,12:50:44,Chicago Magnificent Mile,ST003,Southeast,Jewelry,Earrings,Elite Brand F,JEW7645,3,2581.2,7743.6,0,0.0,0.08,619.49,8363.09,1756.85,5270.55,3092.54,36.98,Buy Now Pay Later,Returning,CUST1446,Phone Order,REP330,VIP30,0,No,2,Low Stock
TXN000137,2022-11-21,21:53:50,Philadelphia Center City,ST007,Southwest,Accessories,Belt,Contemporary Brand I,ACC1805,3,422.15,1266.45,0,0.0,0.08,101.32,1367.77,287.25,861.75,506.02,37.0,Buy Now Pay Later,VIP,CUST6355,Online,REP831,FLASH15,0,No,1,In Stock
TXN000138,2023-11-17,19:09:34,San Diego Gaslamp,ST009,Southwest,Beauty & Personal Care,Hair Dryer,Luxury Brand B,BEA7686,1,125.04,125.04,0,0.0,0.08,10.0,135.04,79.78,79.78,55.26,40.92,Cash,New,CUST4768,Mobile App,REP989,NEWCUST10,0,No,1,Out of Stock
TXN000139,2023-07-18,16:30:29,Seattle Pike Place,ST013,Midwest,Sports & Outdoors,Camping Tent,Contemporary Brand I,SPO6508,5,173.84,869.2,10,86.92,0.08,62.58,844.86,113.1,565.5,279.36,33.07,Buy Now Pay Later,VIP,CUST1454,Online,REP460,NONE,0,No,2,Low Stock
TXN000140,2023-04-05,19:56:47,Phoenix Fashion Square,ST006,West,Jewelry,Bracelet,Premium Brand A,JEW4669,4,4033.41,16133.64,20,3226.73,0.08,1032.55,13939.46,2724.84,10899.36,3040.1,21.81,Debit Card,Returning,CUST6685,Online,REP214,FLASH15,0,Yes,5,Out of Stock
TXN000141,2022-11-01,15:01:03,Philadelphia Center City,ST007,West,Sports & Outdoors,Dumbbell Set,Luxury Brand B,SPO2325,3,103.02,309.06,25,77.27,0.08,18.54,250.33,64.39,193.17,57.16,22.83,Gift Card,Member,CUST9641,In-Store,REP114,NONE,19.55,Yes,5,In Stock
TXN000142,2023-10-24,19:53:47,Philadelphia Center City,ST007,Midwest,Accessories,Handbag,Signature Brand G,ACC2824,5,370.58,1852.9,25,463.23,0.08,111.17,1500.84,238.03,1190.15,310.69,20.7,Digital Wallet,Regular,CUST1956,Mobile App,REP611,FLASH15,0,No,1,In Stock
TXN000143,2022-01-23,20:43:11,Philadelphia Center City,ST007,Southwest,Books & Media,Audio Book,Signature Brand G,BOO8822,4,27.3,109.2,0,0.0,0.08,8.74,117.94,21.8,87.2,30.74,26.06,Credit Card,Returning,CUST1670,Mobile App,REP496,SUMMER20,10.17,No,1,In Stock
TXN000144,2023-03-11,10:10:06,San Diego Gaslamp,ST009,Northeast,Accessories,Wallet,Contemporary Brand I,ACC3425,5,279.93,1399.65,20,279.93,0.08,89.58,1209.3,168.34,841.7,367.6,30.4,Credit Card,VIP,CUST7403,In-Store,REP331,FLASH15,0,No,4,In Stock
TXN000145,2022-04-11,21:31:11,Tampa Bay Street,ST020,Southeast,Sports & Outdoors,Hiking Boots,Elite Brand F,SPO3016,2,40.55,81.1,0,0.0,0.08,6.49,87.59,28.25,56.5,31.09,35.49,Digital Wallet,Member,CUST1033,Online,REP770,NONE,20.83,No,2,In Stock
TXN000146,2022-07-19,10:47:14,New York Flagship,ST001,Midwest,Beauty & Personal Care,Hair Dryer,Exclusive Brand J,BEA7190,3,97.68,293.04,30,87.91,0.08,16.41,221.54,59.11,177.33,44.21,19.96,Credit Card,New,CUST2160,Mobile App,REP821,NONE,0,No,5,Low Stock
TXN000147,2022-11-25,09:16:08,Philadelphia Center City,ST007,West,Toys & Games,Video Game,Heritage Brand H,TOY3380,2,26.14,52.28,0,0.0,0.08,4.18,56.46,17.63,35.26,21.2,37.55,Gift Card,Regular,CUST5698,Online,REP930,VIP30,0.99,No,1,In Stock
TXN000148,2023-02-08,16:30:00,Portland Pearl District,ST016,West,Sports & Outdoors,Dumbbell Set,Signature Brand G,SPO2725,3,167.85,503.55,20,100.71,0.08,32.23,435.07,118.32,354.96,80.11,18.41,Debit Card,New,CUST2507,Online,REP996,NEWCUST10,0.17,No,3,In Stock
TXN000149,2022-10-18,13:57:00,Las Vegas Strip,ST017,Northeast,Accessories,Sunglasses,Modern Brand E,ACC3729,1,253.39,253.39,10,25.34,0.08,18.24,246.29,173.98,173.98,72.31,29.36,Credit Card,VIP,CUST9596,In-Store,REP547,SUMMER20,0,No,3,Low Stock
TXN000150,2022-07-25,11:15:12,San Antonio Riverwalk,ST008,Northeast,Beauty & Personal Care,Shampoo,Classic Brand D,BEA1673,4,93.98,375.92,15,56.39,0.08,25.56,345.09,68.16,272.64,72.45,20.99,Credit Card,Regular,CUST7658,Phone Order,REP627,NEWCUST10,11.17,No,4,Out of Stock
TXN000151,2023-12-23,16:17:26,Philadelphia Center City,ST007,Southeast,Home & Living,Vase,Designer Brand C,HOM8118,4,266.46,1065.84,20,213.17,0.08,68.21,920.88,213.13,852.52,68.36,7.42,Buy Now Pay Later,Member,CUST2912,Mobile App,REP546,NONE,0,No,4,Out of Stock
TXN000152,2023-04-09,12:04:42,Portland Pearl District,ST016,Northeast,Electronics,Headphones,Elite Brand F,ELE2152,4,1828.57,7314.28,25,1828.57,0.08,438.86,5924.57,1138.8,4555.2,1369.37,23.11,Cash,Returning,CUST1108,Phone Order,REP881,SUMMER20,0,No,5,Low Stock
TXN000153,2023-02-06,13:50:28,Denver Cherry Creek,ST014,Southeast,Electronics,Camera,Signature Brand G,ELE5053,2,641.42,1282.84,25,320.71,0.08,76.97,1039.1,401.84,803.68,235.42,22.66,Digital Wallet,Regular,CUST3998,Mobile App,REP234,WINTER25,0,No,3,In Stock
TXN000154,2022-08-31,21:39:18,San Antonio Riverwalk,ST008,West,Home & Living,Clock,Elite Brand F,HOM3265,2,395.53,791.06,0,0.0,0.08,63.28,854.34,315.2,630.4,223.94,26.21,Cash,VIP,CUST6356,Online,REP873,NONE,20.27,No,1,In Stock
TXN000155,2023-10-08,15:04:43,San Diego Gaslamp,ST009,Northeast,Accessories,Handbag,Signature Brand G,ACC6579,3,239.15,717.45,30,215.24,0.08,40.18,542.39,167.36,502.08,40.31,7.43,Digital Wallet,VIP,CUST5093,Online,REP545,WINTER25,0,No,3,In Stock
TXN000156,2022-07-06,12:55:45,San Antonio Riverwalk,ST008,Southwest,Accessories,Wallet,Classic Brand D,ACC4591,4,131.67,526.68,0,0.0,0.08,42.13,568.81,94.36,377.44,191.37,33.64,Gift Card,Regular,CUST4474,Phone Order,REP809,VIP30,0.78,No,2,In Stock
TXN000157,2023-08-11,19:32:33,Austin Domain,ST012,West,Toys & Games,Building Blocks,Premium Brand A,TOY2826,3,32.42,97.26,30,29.18,0.08,5.45,73.53,24.97,74.91,-1.38,-1.88,Credit Card,Regular,CUST5640,In-Store,REP465,NEWCUST10,0,No,4,In Stock
TXN000158,2023-07-06,19:44:36,Las Vegas Strip,ST017,Midwest,Sports & Outdoors,Dumbbell Set,Classic Brand D,SPO4044,4,163.76,655.04,0,0.0,0.08,52.4,707.44,102.61,410.44,297.0,41.98,Gift Card,Member,CUST5458,Online,REP233,NONE,14.93,No,4,In Stock
TXN000159,2022-02-11,21:58:11,Philadelphia Center City,ST007,Southeast,Toys & Games,Puzzle,Premium Brand A,TOY5319,3,70.69,212.07,0,0.0,0.08,16.97,229.04,52.09,156.27,72.77,31.77,Debit Card,Regular,CUST7976,Mobile App,REP524,WINTER25,14.36,No,5,In Stock
TXN000160,2022-09-26,14:10:55,Portland Pearl District,ST016,Southwest,Toys & Games,Doll,Luxury Brand B,TOY7822,2,24.57,49.14,20,9.83,0.08,3.14,42.45,18.03,36.06,6.39,15.05,Cash,Returning,CUST3058,In-Store,REP670,SUMMER20,12.14,No,1,Low Stock
TXN000161,2023-04-23,19:48:50,Los Angeles Downtown,ST002,Northeast,Books & Media,Novel,Contemporary Brand I,BOO7970,3,49.76,149.28,0,0.0,0.08,11.94,161.22,33.06,99.18,62.04,38.48,Digital Wallet,VIP,CUST2109,In-Store,REP713,NEWCUST10,17.25,No,5,In Stock
TXN000162,2022-05-29,12:27:32,Atlanta Buckhead,ST018,Southwest,Clothing,Jeans,Exclusive Brand J,CLO4463,2,198.05,396.1,0,0.0,0.08,31.69,427.79,132.37,264.74,163.05,38.11,Debit Card,VIP,CUST9333,In-Store,REP477,NONE,3.03,No,4,In Stock
TXN000163,2023-04-15,18:06:50,Houston Galleria,ST005,Midwest,Home & Living,Cushion,Exclusive Brand J,HOM9939,4,338.53,1354.12,25,338.53,0.08,81.25,1096.84,238.16,952.64,144.2,13.15,Buy Now Pay Later,VIP,CUST3718,Mobile App,REP155,WINTER25,11.86,No,3,In Stock
TXN000164,2022-03-10,13:54:10,San Jose Valley Fair,ST011,Midwest,Home & Living,Cushion,Contemporary Brand I,HOM9514,1,208.72,208.72,0,0.0,0.08,16.7,225.42,163.3,163.3,62.12,27.56,Digital Wallet,Regular,CUST1572,Phone Order,REP607,NEWCUST10,11.8,No,5,In Stock
TXN000165,2022-05-12,21:03:41,Dallas NorthPark,ST010,Midwest,Footwear,Sandals,Contemporary Brand I,FOO1237,4,98.74,394.96,0,0.0,0.08,31.6,426.56,66.22,264.88,161.68,37.9,Digital Wallet,Returning,CUST2776,Mobile App,REP199,NONE,4.21,No,3,In Stock
TXN000166,2022-06-01,20:35:35,San Antonio Riverwalk,ST008,Southwest,Books & Media,Biography,Heritage Brand H,BOO6306,3,39.74,119.22,15,17.88,0.08,8.11,109.45,23.94,71.82,37.63,34.38,Debit Card,Regular,CUST9872,Phone Order,REP359,WINTER25,24.9,No,2,In Stock
TXN000167,2023-12-14,20:06:18,Dallas NorthPark,ST010,Southeast,Toys & Games,Video Game,Luxury Brand B,TOY6206,3,51.41,154.23,20,30.85,0.08,9.87,133.25,32.26,96.78,36.47,27.37,Digital Wallet,Returning,CUST7963,Online,REP646,WINTER25,16.73,No,4,In Stock
TXN000168,2022-05-14,15:56:14,Tampa Bay Street,ST020,Southeast,Clothing,T-Shirt,Signature Brand G,CLO2192,3,97.64,292.92,30,87.88,0.08,16.4,221.44,61.38,184.14,37.3,16.84,Debit Card,Member,CUST9970,Mobile App,REP593,SUMMER20,21.55,Yes,3,In Stock
TXN000169,2022-08-12,14:43:32,San Diego Gaslamp,ST009,Northeast,Beauty & Personal Care,Body Lotion,Heritage Brand H,BEA2517,1,59.08,59.08,5,2.95,0.08,4.49,60.62,45.78,45.78,14.84,24.48,Cash,Member,CUST8493,Mobile App,REP495,NONE,23.48,No,3,In Stock
TXN000170,2022-12-22,14:28:07,New York Flagship,ST001,Midwest,Accessories,Sunglasses,Luxury Brand B,ACC6030,1,229.51,229.51,10,22.95,0.08,16.52,223.08,149.8,149.8,73.28,32.85,Cash,Returning,CUST5112,Phone Order,REP614,NONE,22.34,No,3,In Stock
TXN000171,2022-08-16,15:56:23,Orlando Mall,ST019,Northeast,Electronics,Smart TV,Modern Brand E,ELE9260,1,1750.57,1750.57,5,87.53,0.08,133.04,1796.08,1324.14,1324.14,471.94,26.28,Credit Card,Member,CUST8482,In-Store,REP802,NEWCUST10,14.77,No,3,In Stock
TXN000172,2023-01-31,20:31:36,Seattle Pike Place,ST013,West,Clothing,Sweater,Exclusive Brand J,CLO1276,4,126.27,505.08,30,151.52,0.08,28.28,381.84,92.4,369.6,12.24,3.21,Gift Card,Member,CUST6094,Mobile App,REP761,NEWCUST10,22.02,No,1,In Stock
TXN000173,2022-11-23,17:45:35,San Antonio Riverwalk,ST008,Northeast,Jewelry,Bracelet,Heritage Brand H,JEW4310,1,2613.96,2613.96,20,522.79,0.08,167.29,2258.46,1761.26,1761.26,497.2,22.02,Gift Card,Returning,CUST7742,Mobile App,REP827,VIP30,8.0,No,1,In Stock
TXN000174,2023-03-05,21:06:53,Houston Galleria,ST005,Northeast,Books & Media,Magazine,Elite Brand F,BOO4827,4,44.3,177.2,0,0.0,0.08,14.18,191.38,28.79,115.16,76.22,39.83,Cash,New,CUST5305,Phone Order,REP789,NEWCUST10,0,No,3,In Stock
TXN000175,2023-10-31,12:17:00,Tampa Bay Street,ST020,Northeast,Books & Media,Magazine,Heritage Brand H,BOO2842,4,19.39,77.56,0,0.0,0.08,6.2,83.76,13.6,54.4,29.36,35.05,Digital Wallet,VIP,CUST8651,Mobile App,REP958,SUMMER20,19.43,No,2,Low Stock
TXN000176,2023-04-16,15:56:56,Tampa Bay Street,ST020,Northeast,Footwear,Heels,Contemporary Brand I,FOO2792,2,89.55,179.1,30,53.73,0.08,10.03,135.4,63.22,126.44,8.96,6.62,Gift Card,New,CUST4636,Phone Order,REP564,SUMMER20,1.75,No,4,Low Stock
TXN000177,2023-02-15,17:20:37,Atlanta Buckhead,ST018,Midwest,Home & Living,Bedding Set,Exclusive Brand J,HOM3023,1,216.44,216.44,0,0.0,0.08,17.32,233.76,137.86,137.86,95.9,41.02,Debit Card,Regular,CUST3123,In-Store,REP717,NONE,0,No,4,In Stock
